"Source","File","Variable","Description"
"DHS2011","IR61","m7_3","months of amenorrhea"
"DHS2011","IR61","m7_4","months of amenorrhea"
"DHS2011","IR61","m7_5","months of amenorrhea"
"DHS2011","IR61","m7_6","months of amenorrhea"
"DHS2011","IR61","m8_1","duration of abstinence"
"DHS2011","IR61","m8_2","duration of abstinence"
"DHS2011","IR61","m8_3","duration of abstinence"
"DHS2011","IR61","m8_4","duration of abstinence"
"DHS2011","IR61","m8_5","duration of abstinence"
"DHS2011","IR61","m8_6","duration of abstinence"
"DHS2011","IR61","m9_1","months of abstinence"
"DHS2011","IR61","m9_2","months of abstinence"
"DHS2011","IR61","m9_3","months of abstinence"
"DHS2011","IR61","m9_4","months of abstinence"
"DHS2011","IR61","m9_5","months of abstinence"
"DHS2011","IR61","m9_6","months of abstinence"
"DHS2011","IR61","m10_1","wanted pregnancy when became pregnant"
"DHS2011","IR61","m10_2","wanted pregnancy when became pregnant"
"DHS2011","IR61","m10_3","wanted pregnancy when became pregnant"
"DHS2011","IR61","m10_4","wanted pregnancy when became pregnant"
"DHS2011","IR61","m10_5","wanted pregnancy when became pregnant"
"DHS2011","IR61","m10_6","wanted pregnancy when became pregnant"
"DHS2011","IR61","m11_1","desired time would have waited"
"DHS2011","IR61","m11_2","desired time would have waited"
"DHS2011","IR61","m11_3","desired time would have waited"
"DHS2011","IR61","m11_4","desired time would have waited"
"DHS2011","IR61","m11_5","desired time would have waited"
"DHS2011","IR61","m11_6","desired time would have waited"
"DHS2011","IR61","m13_1","na - timing of 1st antenatal check (months)"
"DHS2011","IR61","m13_2","na - timing of 1st antenatal check (months)"
"DHS2011","IR61","m13_3","na - timing of 1st antenatal check (months)"
"DHS2011","IR61","m13_4","na - timing of 1st antenatal check (months)"
"DHS2011","IR61","m13_5","na - timing of 1st antenatal check (months)"
"DHS2011","IR61","m13_6","na - timing of 1st antenatal check (months)"
"DHS2011","IR61","m14_1","number of antenatal visits during pregnancy"
"DHS2011","IR61","m14_2","number of antenatal visits during pregnancy"
"DHS2011","IR61","m14_3","number of antenatal visits during pregnancy"
"DHS2011","IR61","m14_4","number of antenatal visits during pregnancy"
"DHS2011","IR61","m14_5","number of antenatal visits during pregnancy"
"DHS2011","IR61","m14_6","number of antenatal visits during pregnancy"
"DHS2011","IR61","m15_1","place of delivery"
"DHS2011","IR61","m15_2","place of delivery"
"DHS2011","IR61","m15_3","place of delivery"
"DHS2011","IR61","m15_4","place of delivery"
"DHS2011","IR61","m15_5","place of delivery"
"DHS2011","IR61","m15_6","place of delivery"
"DHS2011","IR61","m17_1","delivery by caesarean section"
"DHS2011","IR61","m17_2","delivery by caesarean section"
"DHS2011","IR61","m17_3","delivery by caesarean section"
"DHS2011","IR61","m17_4","delivery by caesarean section"
"DHS2011","IR61","m17_5","delivery by caesarean section"
"DHS2011","IR61","m17_6","delivery by caesarean section"
"DHS2011","IR61","m18_1","size of child at birth"
"DHS2011","IR61","m18_2","size of child at birth"
"DHS2011","IR61","m18_3","size of child at birth"
"DHS2011","IR61","m18_4","size of child at birth"
"DHS2011","IR61","m18_5","size of child at birth"
"DHS2011","IR61","m18_6","size of child at birth"
"DHS2011","IR61","m19_1","na - birth weight in kilograms (3 decimals)"
"DHS2011","IR61","m19_2","na - birth weight in kilograms (3 decimals)"
"DHS2011","IR61","m19_3","na - birth weight in kilograms (3 decimals)"
"DHS2011","IR61","m19_4","na - birth weight in kilograms (3 decimals)"
"DHS2011","IR61","m19_5","na - birth weight in kilograms (3 decimals)"
"DHS2011","IR61","m19_6","na - birth weight in kilograms (3 decimals)"
"DHS2011","IR61","m19a_1","na - weight at birth/recall"
"DHS2011","IR61","m19a_2","na - weight at birth/recall"
"DHS2011","IR61","m19a_3","na - weight at birth/recall"
"DHS2011","IR61","m19a_4","na - weight at birth/recall"
"DHS2011","IR61","m19a_5","na - weight at birth/recall"
"DHS2011","IR61","m19a_6","na - weight at birth/recall"
"DHS2011","IR61","m27_1","flag for breastfeeding"
"DHS2011","IR61","m27_2","flag for breastfeeding"
"DHS2011","IR61","m27_3","flag for breastfeeding"
"DHS2011","IR61","m27_4","flag for breastfeeding"
"DHS2011","IR61","m27_5","flag for breastfeeding"
"DHS2011","IR61","m27_6","flag for breastfeeding"
"DHS2011","IR61","m28_1","flag for amenorrhea"
"DHS2011","IR61","m28_2","flag for amenorrhea"
"DHS2011","IR61","m28_3","flag for amenorrhea"
"DHS2011","IR61","m28_4","flag for amenorrhea"
"DHS2011","IR61","m28_5","flag for amenorrhea"
"DHS2011","IR61","m28_6","flag for amenorrhea"
"DHS2011","IR61","m29_1","flag for abstinence"
"DHS2011","IR61","m29_2","flag for abstinence"
"DHS2011","IR61","m29_3","flag for abstinence"
"DHS2011","IR61","m29_4","flag for abstinence"
"DHS2011","IR61","m29_5","flag for abstinence"
"DHS2011","IR61","m29_6","flag for abstinence"
"DHS2011","IR61","m34_1","when child put to breast"
"DHS2011","IR61","m34_2","when child put to breast"
"DHS2011","IR61","m34_3","when child put to breast"
"DHS2011","IR61","m34_4","when child put to breast"
"DHS2011","IR61","m34_5","when child put to breast"
"DHS2011","IR61","m34_6","when child put to breast"
"DHS2011","IR61","m35_1","na - number of times breastfed during previous night"
"DHS2011","IR61","m35_2","na - number of times breastfed during previous night"
"DHS2011","IR61","m35_3","na - number of times breastfed during previous night"
"DHS2011","IR61","m35_4","na - number of times breastfed during previous night"
"DHS2011","IR61","m35_5","na - number of times breastfed during previous night"
"DHS2011","IR61","m35_6","na - number of times breastfed during previous night"
"DHS2011","IR61","m36_1","na - number of times breastfed during previous day"
"DHS2011","IR61","m36_2","na - number of times breastfed during previous day"
"DHS2011","IR61","m36_3","na - number of times breastfed during previous day"
"DHS2011","IR61","m36_4","na - number of times breastfed during previous day"
"DHS2011","IR61","m36_5","na - number of times breastfed during previous day"
"DHS2011","IR61","m36_6","na - number of times breastfed during previous day"
"DHS2011","IR61","m38_1","drank from bottle with nipple yesterday/last night"
"DHS2011","IR61","m38_2","drank from bottle with nipple yesterday/last night"
"DHS2011","IR61","m38_3","drank from bottle with nipple yesterday/last night"
"DHS2011","IR61","m38_4","drank from bottle with nipple yesterday/last night"
"DHS2011","IR61","m38_5","drank from bottle with nipple yesterday/last night"
"DHS2011","IR61","m38_6","drank from bottle with nipple yesterday/last night"
"DHS2011","IR61","m39a_1","did eat any solid, semi-solid or soft foods yesterday"
"DHS2011","IR61","m39a_2","did eat any solid, semi-solid or soft foods yesterday"
"DHS2011","IR61","m39a_3","did eat any solid, semi-solid or soft foods yesterday"
"DHS2011","IR61","m39a_4","did eat any solid, semi-solid or soft foods yesterday"
"DHS2011","IR61","m39a_5","did eat any solid, semi-solid or soft foods yesterday"
"DHS2011","IR61","m39a_6","did eat any solid, semi-solid or soft foods yesterday"
"DHS2011","IR61","m39_1","number of times ate solid, semi-solid or soft food yesterday"
"DHS2011","IR61","m39_2","number of times ate solid, semi-solid or soft food yesterday"
"DHS2011","IR61","m39_3","number of times ate solid, semi-solid or soft food yesterday"
"DHS2011","IR61","m39_4","number of times ate solid, semi-solid or soft food yesterday"
"DHS2011","IR61","m39_5","number of times ate solid, semi-solid or soft food yesterday"
"DHS2011","IR61","m39_6","number of times ate solid, semi-solid or soft food yesterday"
"DHS2011","IR61","m42a_1","na - during pregnancy: weighed"
"DHS2011","IR61","m42a_2","na - during pregnancy: weighed"
"DHS2011","IR61","m42a_3","na - during pregnancy: weighed"
"DHS2011","IR61","m42a_4","na - during pregnancy: weighed"
"DHS2011","IR61","m42a_5","na - during pregnancy: weighed"
"DHS2011","IR61","m42a_6","na - during pregnancy: weighed"
"DHS2011","IR61","m42b_1","na - during pregnancy: height measured"
"DHS2011","IR61","m42b_2","na - during pregnancy: height measured"
"DHS2011","IR61","m42b_3","na - during pregnancy: height measured"
"DHS2011","IR61","m42b_4","na - during pregnancy: height measured"
"DHS2011","IR61","m42b_5","na - during pregnancy: height measured"
"DHS2011","IR61","m42b_6","na - during pregnancy: height measured"
"DHS2011","IR61","m42c_1","na - during pregnancy: blood pressure taken"
"DHS2011","IR61","m42c_2","na - during pregnancy: blood pressure taken"
"DHS2011","IR61","m42c_3","na - during pregnancy: blood pressure taken"
"DHS2011","IR61","m42c_4","na - during pregnancy: blood pressure taken"
"DHS2011","IR61","m42c_5","na - during pregnancy: blood pressure taken"
"DHS2011","IR61","m42c_6","na - during pregnancy: blood pressure taken"
"DHS2011","IR61","m42d_1","na - during pregnancy: urine sample taken"
"DHS2011","IR61","m42d_2","na - during pregnancy: urine sample taken"
"DHS2011","IR61","m42d_3","na - during pregnancy: urine sample taken"
"DHS2011","IR61","m42d_4","na - during pregnancy: urine sample taken"
"DHS2011","IR61","m42d_5","na - during pregnancy: urine sample taken"
"DHS2011","IR61","m42d_6","na - during pregnancy: urine sample taken"
"DHS2011","IR61","m42e_1","na - during pregnancy: blood sample taken"
"DHS2011","IR61","m42e_2","na - during pregnancy: blood sample taken"
"DHS2011","IR61","m42e_3","na - during pregnancy: blood sample taken"
"DHS2011","IR61","m42e_4","na - during pregnancy: blood sample taken"
"DHS2011","IR61","m42e_5","na - during pregnancy: blood sample taken"
"DHS2011","IR61","m42e_6","na - during pregnancy: blood sample taken"
"DHS2011","IR61","m43_1","told about pregnancy complications"
"DHS2011","IR61","m43_2","told about pregnancy complications"
"DHS2011","IR61","m43_3","told about pregnancy complications"
"DHS2011","IR61","m43_4","told about pregnancy complications"
"DHS2011","IR61","m43_5","told about pregnancy complications"
"DHS2011","IR61","m43_6","told about pregnancy complications"
"DHS2011","IR61","m44_1","na - told where to go for pregnancy complications"
"DHS2011","IR61","m44_2","na - told where to go for pregnancy complications"
"DHS2011","IR61","m44_3","na - told where to go for pregnancy complications"
"DHS2011","IR61","m44_4","na - told where to go for pregnancy complications"
"DHS2011","IR61","m44_5","na - told where to go for pregnancy complications"
"DHS2011","IR61","m44_6","na - told where to go for pregnancy complications"
"DHS2011","IR61","m45_1","na - during pregnancy, given or bought iron tablets/syrup"
"DHS2011","IR61","m45_2","na - during pregnancy, given or bought iron tablets/syrup"
"DHS2011","IR61","m45_3","na - during pregnancy, given or bought iron tablets/syrup"
"DHS2011","IR61","m45_4","na - during pregnancy, given or bought iron tablets/syrup"
"DHS2011","IR61","m45_5","na - during pregnancy, given or bought iron tablets/syrup"
"DHS2011","IR61","m45_6","na - during pregnancy, given or bought iron tablets/syrup"
"DHS2011","IR61","m46_1","na - days tablets or syrup taken"
"DHS2011","IR61","m46_2","na - days tablets or syrup taken"
"DHS2011","IR61","m46_3","na - days tablets or syrup taken"
"DHS2011","IR61","m46_4","na - days tablets or syrup taken"
"DHS2011","IR61","m46_5","na - days tablets or syrup taken"
"DHS2011","IR61","m46_6","na - days tablets or syrup taken"
"DHS2011","IR61","m47_1","na - during pregnancy, had difficulty with daylight vision"
"DHS2011","IR61","m47_2","na - during pregnancy, had difficulty with daylight vision"
"DHS2011","IR61","m47_3","na - during pregnancy, had difficulty with daylight vision"
"DHS2011","IR61","m47_4","na - during pregnancy, had difficulty with daylight vision"
"DHS2011","IR61","m47_5","na - during pregnancy, had difficulty with daylight vision"
"DHS2011","IR61","m47_6","na - during pregnancy, had difficulty with daylight vision"
"DHS2011","IR61","m48_1","na - during pregnancy, had difficulty with night blindness"
"DHS2011","IR61","m48_2","na - during pregnancy, had difficulty with night blindness"
"DHS2011","IR61","m48_3","na - during pregnancy, had difficulty with night blindness"
"DHS2011","IR61","m48_4","na - during pregnancy, had difficulty with night blindness"
"DHS2011","IR61","m48_5","na - during pregnancy, had difficulty with night blindness"
"DHS2011","IR61","m48_6","na - during pregnancy, had difficulty with night blindness"
"DHS2011","IR61","m49a_1","na - during pregnancy took: sp/fansidar for malaria"
"DHS2011","IR61","m49a_2","na - during pregnancy took: sp/fansidar for malaria"
"DHS2011","IR61","m49a_3","na - during pregnancy took: sp/fansidar for malaria"
"DHS2011","IR61","m49a_4","na - during pregnancy took: sp/fansidar for malaria"
"DHS2011","IR61","m49a_5","na - during pregnancy took: sp/fansidar for malaria"
"DHS2011","IR61","m49a_6","na - during pregnancy took: sp/fansidar for malaria"
"DHS2011","IR61","m49b_1","na - during pregnancy took: chloroquine for malaria"
"DHS2011","IR61","m49b_2","na - during pregnancy took: chloroquine for malaria"
"DHS2011","IR61","m49b_3","na - during pregnancy took: chloroquine for malaria"
"DHS2011","IR61","m49b_4","na - during pregnancy took: chloroquine for malaria"
"DHS2011","IR61","m49b_5","na - during pregnancy took: chloroquine for malaria"
"DHS2011","IR61","m49b_6","na - during pregnancy took: chloroquine for malaria"
"DHS2011","IR61","m49c_1","na - during pregnancy took: drug for malaria"
"DHS2011","IR61","m49c_2","na - during pregnancy took: drug for malaria"
"DHS2011","IR61","m49c_3","na - during pregnancy took: drug for malaria"
"DHS2011","IR61","m49c_4","na - during pregnancy took: drug for malaria"
"DHS2011","IR61","m49c_5","na - during pregnancy took: drug for malaria"
"DHS2011","IR61","m49c_6","na - during pregnancy took: drug for malaria"
"DHS2011","IR61","m49d_1","na - during pregnancy took: drug for malaria"
"DHS2011","IR61","m49d_2","na - during pregnancy took: drug for malaria"
"DHS2011","IR61","m49d_3","na - during pregnancy took: drug for malaria"
"DHS2011","IR61","m49d_4","na - during pregnancy took: drug for malaria"
"DHS2011","IR61","m49d_5","na - during pregnancy took: drug for malaria"
"DHS2011","IR61","m49d_6","na - during pregnancy took: drug for malaria"
"DHS2011","IR61","m49e_1","na - during pregnancy took: drug for malaria"
"DHS2011","IR61","m49e_2","na - during pregnancy took: drug for malaria"
"DHS2011","IR61","m49e_3","na - during pregnancy took: drug for malaria"
"DHS2011","IR61","m49e_4","na - during pregnancy took: drug for malaria"
"DHS2011","IR61","m49e_5","na - during pregnancy took: drug for malaria"
"DHS2011","IR61","m49e_6","na - during pregnancy took: drug for malaria"
"DHS2011","IR61","m49f_1","na - during pregnancy took: drug for malaria"
"DHS2011","IR61","m49f_2","na - during pregnancy took: drug for malaria"
"DHS2011","IR61","m49f_3","na - during pregnancy took: drug for malaria"
"DHS2011","IR61","m49f_4","na - during pregnancy took: drug for malaria"
