"TotalPages","Data.DataId","Data.Indicator","Data.SurveyId","Data.IsPreferred","Data.Value","Data.SDRID","Data.Precision","Data.RegionId","Data.SurveyYearLabel","Data.SurveyType","Data.SurveyYear","Data.IndicatorOrder","Data.DHS_CountryCode","Data.CILow","Data.CountryName","Data.IndicatorType","Data.CharacteristicId","Data.CharacteristicCategory","Data.IndicatorId","Data.CharacteristicOrder","Data.CharacteristicLabel","Data.ByVariableLabel","Data.DenominatorUnweighted","Data.DenominatorWeighted","Data.CIHigh","Data.IsTotal","Data.ByVariableId","RecordsReturned","Page","RecordCount"
2,31548,"Number of children age 6-59 months (unweighted)","BD2011DHS",1,7537,"CNMIACCUN2",0,"",2011,"DHS",2011,104506090,"BD","","Bangladesh","U",1000,"Total","CN_MIAC_C_UN2",0,"Total","","","7579","",1,0,1000,1,1667
2,285096,"Children under five living in households using adequately iodized salt","BD2011DHS",1,81.8,"CNMIACCIOD",1,"",2011,"DHS",2011,104506100,"BD","","Bangladesh","I",1000,"Total","CN_MIAC_C_IOD",0,"Total","","7414","7462","",1,0,1000,1,1667
2,31555,"Number of children under five","BD2011DHS",1,7462,"CNMIACCNM3",0,"",2011,"DHS",2011,104506110,"BD","","Bangladesh","D",1000,"Total","CN_MIAC_C_NM3",0,"Total","","7414","","",1,0,1000,1,1667
2,285095,"Number of children under five (unweighted)","BD2011DHS",1,7414,"CNMIACCUN3",0,"",2011,"DHS",2011,104506120,"BD","","Bangladesh","U",1000,"Total","CN_MIAC_C_UN3",0,"Total","","","7462","",1,0,1000,1,1667
2,31550,"Households with salt tested for iodine content","BD2011DHS",1,98.4,"CNIODZHSLT",1,"",2011,"DHS",2011,104531010,"BD","","Bangladesh","I",1000,"Total","CN_IODZ_H_SLT",0,"Total","","17141","17141","",1,0,1000,1,1667
2,31540,"Households with no salt","BD2011DHS",1,1.6,"CNIODZHNSL",1,"",2011,"DHS",2011,104531020,"BD","","Bangladesh","I",1000,"Total","CN_IODZ_H_NSL",0,"Total","","17141","17141","",1,0,1000,1,1667
2,31541,"Number of households","BD2011DHS",1,17141,"CNIODZHNM1",0,"",2011,"DHS",2011,104531030,"BD","","Bangladesh","D",1000,"Total","CN_IODZ_H_NM1",0,"Total","","17141","","",1,0,1000,1,1667
2,31549,"Number of households (unweighted)","BD2011DHS",1,17141,"CNIODZHUN1",0,"",2011,"DHS",2011,104531040,"BD","","Bangladesh","U",1000,"Total","CN_IODZ_H_UN1",0,"Total","","","17141","",1,0,1000,1,1667
2,31538,"Households with iodized salt","BD2011DHS",1,82.3,"CNIODZHIOD",1,"",2011,"DHS",2011,104531050,"BD","","Bangladesh","I",1000,"Total","CN_IODZ_H_IOD",0,"Total","","16882","16874","",1,0,1000,1,1667
2,31542,"Number of households with salt tested","BD2011DHS",1,16874,"CNIODZHNM2",0,"",2011,"DHS",2011,104531060,"BD","","Bangladesh","D",1000,"Total","CN_IODZ_H_NM2",0,"Total","","16882","","",1,0,1000,1,1667
2,31546,"Number of households with salt tested (unweighted)","BD2011DHS",1,16882,"CNIODZHUN2",0,"",2011,"DHS",2011,104531070,"BD","","Bangladesh","U",1000,"Total","CN_IODZ_H_UN2",0,"Total","","","16874","",1,0,1000,1,1667
2,31557,"Women with height below 145 cm","BD2011DHS",1,13.3,"ANNUTSWSHT",1,"",2011,"DHS",2011,114563010,"BD","","Bangladesh","I",1000,"Total","AN_NUTS_W_SHT",0,"Total","","17310","17312","",1,0,1000,1,1667
2,31559,"Number of women","BD2011DHS",1,17312,"ANNUTSWNM1",0,"",2011,"DHS",2011,114563020,"BD","","Bangladesh","D",1000,"Total","AN_NUTS_W_NM1",0,"Total","","17310","","",1,0,1000,1,1667
2,45371,"Age specific fertility rate: 10-14","BD2011DHS",1,5,"FEFRTRWA10",0,"",2011,"DHS",2011,11763005,"BD","","Bangladesh","I",1000,"Total","FE_FRTR_W_A10",0,"Total","","","","",1,0,1000,1,1667
2,45372,"Age specific fertility rate: 15-19","BD2011DHS",1,118,"FEFRTRWA15",0,"",2011,"DHS",2011,11763010,"BD","","Bangladesh","I",1000,"Total","FE_FRTR_W_A15",0,"Total","","","","",1,0,1000,1,1667
2,45377,"Age specific fertility rate: 20-24","BD2011DHS",1,153,"FEFRTRWA20",0,"",2011,"DHS",2011,11763020,"BD","","Bangladesh","I",1000,"Total","FE_FRTR_W_A20",0,"Total","","","","",1,0,1000,1,1667
2,45378,"Age specific fertility rate: 25-29","BD2011DHS",1,107,"FEFRTRWA25",0,"",2011,"DHS",2011,11763030,"BD","","Bangladesh","I",1000,"Total","FE_FRTR_W_A25",0,"Total","","","","",1,0,1000,1,1667
2,45379,"Age specific fertility rate: 30-34","BD2011DHS",1,56,"FEFRTRWA30",0,"",2011,"DHS",2011,11763040,"BD","","Bangladesh","I",1000,"Total","FE_FRTR_W_A30",0,"Total","","","","",1,0,1000,1,1667
2,45380,"Age specific fertility rate: 35-39","BD2011DHS",1,21,"FEFRTRWA35",0,"",2011,"DHS",2011,11763050,"BD","","Bangladesh","I",1000,"Total","FE_FRTR_W_A35",0,"Total","","","","",1,0,1000,1,1667
2,45373,"Age specific fertility rate: 40-44","BD2011DHS",1,6,"FEFRTRWA40",0,"",2011,"DHS",2011,11763060,"BD","","Bangladesh","I",1000,"Total","FE_FRTR_W_A40",0,"Total","","","","",1,0,1000,1,1667
2,45387,"Age specific fertility rate: 45-49","BD2011DHS",1,3,"FEFRTRWA45",0,"",2011,"DHS",2011,11763070,"BD","","Bangladesh","I",1000,"Total","FE_FRTR_W_A45",0,"Total","","","","",1,0,1000,1,1667
2,45382,"Total fertility rate 15-49","BD2011DHS",1,2.3,"FEFRTRWTFR",1,"",2011,"DHS",2011,11763080,"BD","","Bangladesh","I",1000,"Total","FE_FRTR_W_TFR",0,"Total","","","","",1,0,1000,1,1667
2,45388,"Total fertility rate 15-44","BD2011DHS",1,2.3,"FEFRTRWTF4",1,"",2011,"DHS",2011,11763090,"BD","","Bangladesh","I",1000,"Total","FE_FRTR_W_TF4",0,"Total","","","","",1,0,1000,1,1667
2,45392,"General fertility rate","BD2011DHS",1,92,"FEFRTRWGFR",0,"",2011,"DHS",2011,11763100,"BD","","Bangladesh","I",1000,"Total","FE_FRTR_W_GFR",0,"Total","","","","",1,0,1000,1,1667
2,45393,"Crude birth rate","BD2011DHS",1,22.6,"FEFRTRWCBR",1,"",2011,"DHS",2011,11763110,"BD","","Bangladesh","I",1000,"Total","FE_FRTR_W_CBR",0,"Total","","","","",1,0,1000,1,1667
2,486468,"Percentage of women currently pregnant","BD2011DHS",1,5.1,"FEFRTYWPRG",1,"",2011,"DHS",2011,11803020,"BD","","Bangladesh","I",1000,"Total","FE_FRTY_W_PRG",0,"Total","","20676","20797","",1,0,1000,1,1667
2,499757,"Number of women age 15-49","BD2011DHS",1,20797,"FEFRTYWNPG",0,"",2011,"DHS",2011,11803030,"BD","","Bangladesh","D",1000,"Total","FE_FRTY_W_NPG",0,"Total","","20676","","",1,0,1000,1,1667
2,305269,"Number of women age 15-49 (unweighted)","BD2011DHS",1,20676,"FEFRTYWUPG",0,"",2011,"DHS",2011,11803040,"BD","","Bangladesh","U",1000,"Total","FE_FRTY_W_UPG",0,"Total","","","20797","",1,0,1000,1,1667
2,45389,"Completed fertility of women age 40-49","BD2011DHS",1,4.2,"FEFRTYWMNC",1,"",2011,"DHS",2011,11803050,"BD","","Bangladesh","I",1000,"Total","FE_FRTY_W_MNC",0,"Total","","4016","3982","",1,0,1000,1,1667
2,45391,"Number of women age 40-49","BD2011DHS",1,3982,"FEFRTYWN49",0,"",2011,"DHS",2011,11803060,"BD","","Bangladesh","D",1000,"Total","FE_FRTY_W_N49",0,"Total","","4016","","",1,0,1000,1,1667
2,45390,"Number of women age 40-49 (unweighted)","BD2011DHS",1,4016,"FEFRTYWU49",0,"",2011,"DHS",2011,11803070,"BD","","Bangladesh","U",1000,"Total","FE_FRTY_W_U49",0,"Total","","","3982","",1,0,1000,1,1667
2,45683,"Age specific fertility rate: 10-14 (five year periods)","BD2011DHS",1,7,"FEFRTTWA10",0,"",2011,"DHS",2011,11833005,"BD","","Bangladesh","I",13000,"Five year periods","FE_FRTT_W_A10",80000,"0-4","","","","",1,0,1000,1,1667
2,45680,"Age specific fertility rate: 15-19 (five year periods)","BD2011DHS",1,128,"FEFRTTWA15",0,"",2011,"DHS",2011,11833010,"BD","","Bangladesh","I",13000,"Five year periods","FE_FRTT_W_A15",80000,"0-4","","","","",1,0,1000,1,1667
2,45681,"Age specific fertility rate: 20-24 (five year periods)","BD2011DHS",1,161,"FEFRTTWA20",0,"",2011,"DHS",2011,11833020,"BD","","Bangladesh","I",13000,"Five year periods","FE_FRTT_W_A20",80000,"0-4","","","","",1,0,1000,1,1667
2,45682,"Age specific fertility rate: 25-29 (five year periods)","BD2011DHS",1,115,"FEFRTTWA25",0,"",2011,"DHS",2011,11833030,"BD","","Bangladesh","I",13000,"Five year periods","FE_FRTT_W_A25",80000,"0-4","","","","",1,0,1000,1,1667
2,45684,"Age specific fertility rate: 30-34 (five year periods)","BD2011DHS",1,65,"FEFRTTWA30",0,"",2011,"DHS",2011,11833040,"BD","","Bangladesh","I",13000,"Five year periods","FE_FRTT_W_A30",80000,"0-4","","","","",1,0,1000,1,1667
2,45685,"Age specific fertility rate: 35-39 (five year periods)","BD2011DHS",1,27,"FEFRTTWA35",0,"",2011,"DHS",2011,11833050,"BD","","Bangladesh","I",13000,"Five year periods","FE_FRTT_W_A35",80000,"0-4","","","","",1,0,1000,1,1667
2,45687,"Age specific fertility rate: 40-44 (five year periods)","BD2011DHS",1,7,"FEFRTTWA40",0,"",2011,"DHS",2011,11833060,"BD","","Bangladesh","I",13000,"Five year periods","FE_FRTT_W_A40",80000,"0-4","","","","",1,0,1000,1,1667
2,45686,"Age specific fertility rate: 45-49 (five year periods)","BD2011DHS",1,3,"FEFRTTWA45",0,"",2011,"DHS",2011,11833070,"BD","","Bangladesh","I",13000,"Five year periods","FE_FRTT_W_A45",80000,"0-4","","","","",1,0,1000,1,1667
2,382114,"Women with no children ever born","BD2011DHS",1,23.1,"FECEBAWCH0",1,"",2011,"DHS",2011,11863010,"BD","","Bangladesh","I",1000,"Total","FE_CEBA_W_CH0",0,"Total","","20676","20797","",1,0,1000,1,1667
2,382119,"Women with 1 child ever born","BD2011DHS",1,17.6,"FECEBAWCH1",1,"",2011,"DHS",2011,11863020,"BD","","Bangladesh","I",1000,"Total","FE_CEBA_W_CH1",0,"Total","","20676","20797","",1,0,1000,1,1667
2,382120,"Women with 2 children ever born","BD2011DHS",1,21.4,"FECEBAWCH2",1,"",2011,"DHS",2011,11863030,"BD","","Bangladesh","I",1000,"Total","FE_CEBA_W_CH2",0,"Total","","20676","20797","",1,0,1000,1,1667
2,382104,"Women with 3 children ever born","BD2011DHS",1,16.1,"FECEBAWCH3",1,"",2011,"DHS",2011,11863040,"BD","","Bangladesh","I",1000,"Total","FE_CEBA_W_CH3",0,"Total","","20676","20797","",1,0,1000,1,1667
2,382108,"Women with 4 children ever born","BD2011DHS",1,9.7,"FECEBAWCH4",1,"",2011,"DHS",2011,11863050,"BD","","Bangladesh","I",1000,"Total","FE_CEBA_W_CH4",0,"Total","","20676","20797","",1,0,1000,1,1667
2,382117,"Women with 5 children ever born","BD2011DHS",1,5.4,"FECEBAWCH5",1,"",2011,"DHS",2011,11863060,"BD","","Bangladesh","I",1000,"Total","FE_CEBA_W_CH5",0,"Total","","20676","20797","",1,0,1000,1,1667
2,382115,"Women with 6 children ever born","BD2011DHS",1,3.3,"FECEBAWCH6",1,"",2011,"DHS",2011,11863070,"BD","","Bangladesh","I",1000,"Total","FE_CEBA_W_CH6",0,"Total","","20676","20797","",1,0,1000,1,1667
2,382118,"Women with 7 children ever born","BD2011DHS",1,1.8,"FECEBAWCH7",1,"",2011,"DHS",2011,11863080,"BD","","Bangladesh","I",1000,"Total","FE_CEBA_W_CH7",0,"Total","","20676","20797","",1,0,1000,1,1667
2,382116,"Women with 8 children ever born","BD2011DHS",1,0.9,"FECEBAWCH8",1,"",2011,"DHS",2011,11863090,"BD","","Bangladesh","I",1000,"Total","FE_CEBA_W_CH8",0,"Total","","20676","20797","",1,0,1000,1,1667
2,382109,"Women with 9 children ever born","BD2011DHS",1,0.4,"FECEBAWCH9",1,"",2011,"DHS",2011,11863100,"BD","","Bangladesh","I",1000,"Total","FE_CEBA_W_CH9",0,"Total","","20676","20797","",1,0,1000,1,1667
2,382110,"Women with 10+ children ever born","BD2011DHS",1,0.3,"FECEBAWC10",1,"",2011,"DHS",2011,11863110,"BD","","Bangladesh","I",1000,"Total","FE_CEBA_W_C10",0,"Total","","20676","20797","",1,0,1000,1,1667
2,382111,"Women: Total","BD2011DHS",1,100,"FECEBAWTOT",1,"",2011,"DHS",2011,11863120,"BD","","Bangladesh","T",1000,"Total","FE_CEBA_W_TOT",0,"Total","","20676","20797","",1,0,1000,1,1667
2,373434,"Number of women","BD2011DHS",1,20797,"FECEBAWNUM",0,"",2011,"DHS",2011,11863130,"BD","","Bangladesh","D",1000,"Total","FE_CEBA_W_NUM",0,"Total","","20676","","",1,0,1000,1,1667
2,336936,"Number of women (unweighted)","BD2011DHS",1,20676,"FECEBAWUNW",0,"",2011,"DHS",2011,11863140,"BD","","Bangladesh","U",1000,"Total","FE_CEBA_W_UNW",0,"Total","","","20797","",1,0,1000,1,1667
2,382113,"Mean number of children ever born","BD2011DHS",1,2.21,"FECEBAWMNC",2,"",2011,"DHS",2011,11863150,"BD","","Bangladesh","I",1000,"Total","FE_CEBA_W_MNC",0,"Total","","20676","20797","",1,0,1000,1,1667
2,382112,"Mean number of living children","BD2011DHS",1,1.98,"FECEBAWMNL",2,"",2011,"DHS",2011,11863160,"BD","","Bangladesh","I",1000,"Total","FE_CEBA_W_MNL",0,"Total","","20676","20797","",1,0,1000,1,1667
2,249274,"Married women with no children ever born","BD2011DHS",1,9.6,"FECEBMWCH0",1,"",2011,"DHS",2011,11903010,"BD","","Bangladesh","I",1000,"Total","FE_CEBM_W_CH0",0,"Total","","16616","16635","",1,0,1000,1,1667
2,249276,"Married women with 1 child ever born","BD2011DHS",1,20.5,"FECEBMWCH1",1,"",2011,"DHS",2011,11903020,"BD","","Bangladesh","I",1000,"Total","FE_CEBM_W_CH1",0,"Total","","16616","16635","",1,0,1000,1,1667
2,249281,"Married women with 2 children ever born","BD2011DHS",1,25.6,"FECEBMWCH2",1,"",2011,"DHS",2011,11903030,"BD","","Bangladesh","I",1000,"Total","FE_CEBM_W_CH2",0,"Total","","16616","16635","",1,0,1000,1,1667
2,249282,"Married women with 3 children ever born","BD2011DHS",1,18.9,"FECEBMWCH3",1,"",2011,"DHS",2011,11903040,"BD","","Bangladesh","I",1000,"Total","FE_CEBM_W_CH3",0,"Total","","16616","16635","",1,0,1000,1,1667
2,249283,"Married women with 4 children ever born","BD2011DHS",1,11.3,"FECEBMWCH4",1,"",2011,"DHS",2011,11903050,"BD","","Bangladesh","I",1000,"Total","FE_CEBM_W_CH4",0,"Total","","16616","16635","",1,0,1000,1,1667
2,249284,"Married women with 5 children ever born","BD2011DHS",1,6.2,"FECEBMWCH5",1,"",2011,"DHS",2011,11903060,"BD","","Bangladesh","I",1000,"Total","FE_CEBM_W_CH5",0,"Total","","16616","16635","",1,0,1000,1,1667
2,249277,"Married women with 6 children ever born","BD2011DHS",1,3.8,"FECEBMWCH6",1,"",2011,"DHS",2011,11903070,"BD","","Bangladesh","I",1000,"Total","FE_CEBM_W_CH6",0,"Total","","16616","16635","",1,0,1000,1,1667
2,249275,"Married women with 7 children ever born","BD2011DHS",1,2,"FECEBMWCH7",1,"",2011,"DHS",2011,11903080,"BD","","Bangladesh","I",1000,"Total","FE_CEBM_W_CH7",0,"Total","","16616","16635","",1,0,1000,1,1667
2,249278,"Married women with 8 children ever born","BD2011DHS",1,1.1,"FECEBMWCH8",1,"",2011,"DHS",2011,11903090,"BD","","Bangladesh","I",1000,"Total","FE_CEBM_W_CH8",0,"Total","","16616","16635","",1,0,1000,1,1667
2,249294,"Married women with 9 children ever born","BD2011DHS",1,0.5,"FECEBMWCH9",1,"",2011,"DHS",2011,11903100,"BD","","Bangladesh","I",1000,"Total","FE_CEBM_W_CH9",0,"Total","","16616","16635","",1,0,1000,1,1667
2,249279,"Married women with 10+ children ever born","BD2011DHS",1,0.4,"FECEBMWC10",1,"",2011,"DHS",2011,11903110,"BD","","Bangladesh","I",1000,"Total","FE_CEBM_W_C10",0,"Total","","16616","16635","",1,0,1000,1,1667
2,249280,"Married women: Total","BD2011DHS",1,100,"FECEBMWTOT",1,"",2011,"DHS",2011,11903120,"BD","","Bangladesh","T",1000,"Total","FE_CEBM_W_TOT",0,"Total","","16616","16635","",1,0,1000,1,1667
2,45411,"Number of married women","BD2011DHS",1,16635,"FECEBMWNUM",0,"",2011,"DHS",2011,11903130,"BD","","Bangladesh","D",1000,"Total","FE_CEBM_W_NUM",0,"Total","","16616","","",1,0,1000,1,1667
2,249285,"Number of married women (unweighted)","BD2011DHS",1,16616,"FECEBMWUNW",0,"",2011,"DHS",2011,11903140,"BD","","Bangladesh","U",1000,"Total","FE_CEBM_W_UNW",0,"Total","","","16635","",1,0,1000,1,1667
2,249295,"Mean number of children ever born to married women","BD2011DHS",1,2.59,"FECEBMWMNC",2,"",2011,"DHS",2011,11903150,"BD","","Bangladesh","I",1000,"Total","FE_CEBM_W_MNC",0,"Total","","16616","16635","",1,0,1000,1,1667
2,249293,"Mean number of living children to married women","BD2011DHS",1,2.33,"FECEBMWMNL",2,"",2011,"DHS",2011,11903160,"BD","","Bangladesh","I",1000,"Total","FE_CEBM_W_MNL",0,"Total","","16616","16635","",1,0,1000,1,1667
2,343064,"Previous birth interval: 7-17 months","BD2011DHS",1,4.9,"FEBINTCI07",1,"",2011,"DHS",2011,11936010,"BD","","Bangladesh","I",1000,"Total","FE_BINT_C_I07",0,"Total","","5607","5653","",1,0,1000,1,1667
2,343063,"Previous birth interval: 18-23 months","BD2011DHS",1,7,"FEBINTCI18",1,"",2011,"DHS",2011,11936020,"BD","","Bangladesh","I",1000,"Total","FE_BINT_C_I18",0,"Total","","5607","5653","",1,0,1000,1,1667
2,343066,"Previous birth interval: 24-35 months","BD2011DHS",1,20.3,"FEBINTCI24",1,"",2011,"DHS",2011,11936030,"BD","","Bangladesh","I",1000,"Total","FE_BINT_C_I24",0,"Total","","5607","5653","",1,0,1000,1,1667
2,343067,"Previous birth interval: 36-47 months","BD2011DHS",1,18.7,"FEBINTCI36",1,"",2011,"DHS",2011,11936040,"BD","","Bangladesh","I",1000,"Total","FE_BINT_C_I36",0,"Total","","5607","5653","",1,0,1000,1,1667
2,343068,"Previous birth interval: 48-59 months","BD2011DHS",1,14.7,"FEBINTCI48",1,"",2011,"DHS",2011,11936050,"BD","","Bangladesh","I",1000,"Total","FE_BINT_C_I48",0,"Total","","5607","5653","",1,0,1000,1,1667
2,343069,"Previous birth interval: 60+ months","BD2011DHS",1,34.5,"FEBINTCI60",1,"",2011,"DHS",2011,11936060,"BD","","Bangladesh","I",1000,"Total","FE_BINT_C_I60",0,"Total","","5607","5653","",1,0,1000,1,1667
2,343070,"Previous birth interval: Total","BD2011DHS",1,100,"FEBINTCTOT",1,"",2011,"DHS",2011,11936070,"BD","","Bangladesh","T",1000,"Total","FE_BINT_C_TOT",0,"Total","","5607","5653","",1,0,1000,1,1667
2,356946,"Number of non-first births","BD2011DHS",1,5653,"FEBINTCNUM",0,"",2011,"DHS",2011,11936080,"BD","","Bangladesh","D",1000,"Total","FE_BINT_C_NUM",0,"Total","","5607","","",1,0,1000,1,1667
2,318718,"Number of non-first births (unweighted)","BD2011DHS",1,5607,"FEBINTCUNW",0,"",2011,"DHS",2011,11936090,"BD","","Bangladesh","U",1000,"Total","FE_BINT_C_UNW",0,"Total","","","5653","",1,0,1000,1,1667
2,343065,"Median birth interval (months)","BD2011DHS",1,47.4,"FEBINTCMED",1,"",2011,"DHS",2011,11936100,"BD","","Bangladesh","I",1000,"Total","FE_BINT_C_MED",0,"Total","","5607","5653","",1,0,1000,1,1667
2,46512,"Births of birth order 1","BD2011DHS",1,36.4,"FEBORDCBO1",1,"",2011,"DHS",2011,11946010,"BD","","Bangladesh","I",1000,"Total","FE_BORD_C_BO1",0,"Total","","3332","3344","",1,0,1000,1,1667
2,46511,"Births of birth order 2","BD2011DHS",1,29.2,"FEBORDCBO2",1,"",2011,"DHS",2011,11946020,"BD","","Bangladesh","I",1000,"Total","FE_BORD_C_BO2",0,"Total","","3332","3344","",1,0,1000,1,1667
2,46508,"Births of birth order 3","BD2011DHS",1,18,"FEBORDCBO3",1,"",2011,"DHS",2011,11946030,"BD","","Bangladesh","I",1000,"Total","FE_BORD_C_BO3",0,"Total","","3332","3344","",1,0,1000,1,1667
2,46509,"Births of birth order 4","BD2011DHS",1,8.6,"FEBORDCBO4",1,"",2011,"DHS",2011,11946040,"BD","","Bangladesh","I",1000,"Total","FE_BORD_C_BO4",0,"Total","","3332","3344","",1,0,1000,1,1667
2,46510,"Births of birth order 5+","BD2011DHS",1,7.9,"FEBORDCBO5",1,"",2011,"DHS",2011,11946050,"BD","","Bangladesh","I",1000,"Total","FE_BORD_C_BO5",0,"Total","","3332","3344","",1,0,1000,1,1667
2,46520,"Births in the 2 years preceding the survey: Total","BD2011DHS",1,100,"FEBORDCTOT",1,"",2011,"DHS",2011,11946060,"BD","","Bangladesh","T",1000,"Total","FE_BORD_C_TOT",0,"Total","","3332","3344","",1,0,1000,1,1667
2,46521,"Number of births in the 2 years preceding the survey","BD2011DHS",1,3344,"FEBORDCNUM",0,"",2011,"DHS",2011,11946070,"BD","","Bangladesh","D",1000,"Total","FE_BORD_C_NUM",0,"Total","","3332","3344","",1,0,1000,1,1667
2,46523,"Number of births in the 2 years preceding the survey (Unweighted)","BD2011DHS",1,3332,"FEBORDCUNW",0,"",2011,"DHS",2011,11946080,"BD","","Bangladesh","U",1000,"Total","FE_BORD_C_UNW",0,"Total","","3332","3344","",1,0,1000,1,1667
2,322210,"Postpartum amenorrheic","BD2011DHS",1,19.6,"FEPPISWAMN",1,"",2011,"DHS",2011,11963010,"BD","","Bangladesh","I",1000,"Total","FE_PPIS_W_AMN",0,"Total","","4916","4913","",1,0,1000,1,1667
2,322206,"Postpartum abstaining","BD2011DHS",1,10.7,"FEPPISWABS",1,"",2011,"DHS",2011,11963020,"BD","","Bangladesh","I",1000,"Total","FE_PPIS_W_ABS",0,"Total","","4916","4913","",1,0,1000,1,1667
2,322207,"Postpartum insusceptible","BD2011DHS",1,23.6,"FEPPISWINS",1,"",2011,"DHS",2011,11963030,"BD","","Bangladesh","I",1000,"Total","FE_PPIS_W_INS",0,"Total","","4916","4913","",1,0,1000,1,1667
2,46433,"Number of births","BD2011DHS",1,4913,"FEPPISWNUM",0,"",2011,"DHS",2011,11963040,"BD","","Bangladesh","D",1000,"Total","FE_PPIS_W_NUM",0,"Total","","4916","","",1,0,1000,1,1667
2,322211,"Number of births (unweighted)","BD2011DHS",1,4916,"FEPPISWUNW",0,"",2011,"DHS",2011,11963050,"BD","","Bangladesh","U",1000,"Total","FE_PPIS_W_UNW",0,"Total","","","4913","",1,0,1000,1,1667
2,322205,"Mean duration postpartum amenorrheic","BD2011DHS",1,7.1,"FEPPISWMNA",1,"",2011,"DHS",2011,11963090,"BD","","Bangladesh","I",1000,"Total","FE_PPIS_W_MNA",0,"Total","","4916","4913","",1,0,1000,1,1667
2,322208,"Mean duration postpartum abstaining","BD2011DHS",1,4.1,"FEPPISWMNB",1,"",2011,"DHS",2011,11963100,"BD","","Bangladesh","I",1000,"Total","FE_PPIS_W_MNB",0,"Total","","4916","4913","",1,0,1000,1,1667
2,322209,"Mean duration postpartum insusceptible","BD2011DHS",1,8.5,"FEPPISWMNI",1,"",2011,"DHS",2011,11963110,"BD","","Bangladesh","I",1000,"Total","FE_PPIS_W_MNI",0,"Total","","4916","4913","",1,0,1000,1,1667
2,46431,"Median duration postpartum amenorrheic","BD2011DHS",1,4.3,"FEPPIDWMDA",1,"",2011,"DHS",2011,12003010,"BD","","Bangladesh","I",1000,"Total","FE_PPID_W_MDA",0,"Total","","","","",1,0,1000,1,1667
2,46432,"Median duration postpartum abstaining","BD2011DHS",1,2.2,"FEPPIDWMDB",1,"",2011,"DHS",2011,12003020,"BD","","Bangladesh","I",1000,"Total","FE_PPID_W_MDB",0,"Total","","","","",1,0,1000,1,1667
2,46430,"Median duration postpartum insusceptible","BD2011DHS",1,5.1,"FEPPIDWMDI",1,"",2011,"DHS",2011,12003030,"BD","","Bangladesh","I",1000,"Total","FE_PPID_W_MDI",0,"Total","","","","",1,0,1000,1,1667
2,211254,"Women age 30-49 menopausal","BD2011DHS",1,20.4,"FEMENOWPCT",1,"",2011,"DHS",2011,12033010,"BD","","Bangladesh","I",1000,"Total","FE_MENO_W_PCT",0,"Total","","8995","8871","",1,0,1000,1,1667
2,46434,"Number of women age 30-49","BD2011DHS",1,8871,"FEMENOWNUM",0,"",2011,"DHS",2011,12033020,"BD","","Bangladesh","D",1000,"Total","FE_MENO_W_NUM",0,"Total","","8995","","",1,0,1000,1,1667
2,211255,"Number of women age 30-49 (unweighted)","BD2011DHS",1,8995,"FEMENOWUNW",0,"",2011,"DHS",2011,12033030,"BD","","Bangladesh","U",1000,"Total","FE_MENO_W_UNW",0,"Total","","","8871","",1,0,1000,1,1667
2,256902,"Women giving birth by age 15","BD2011DHS",1,11.5,"FEBBAGWA15",1,"",2011,"DHS",2011,12063010,"BD","","Bangladesh","I",12001,"Total 25-49","FE_BBAG_W_A15",12001,"Total 25-49","","12551","12434","",1,0,1000,1,1667
